shipment_id,order_id,warehouse_id,vehicle_id,driver_id,route_id,dispatch_date,expected_delivery_date,actual_delivery_date,shipment_weight,shipping_cost,status,delivery_type
SHP3225,ORD3225,WH002,VEH019,DRV015,RT009,2024-11-06,2024-11-08,2024-11-08,294.0,809.71,In Transit,Inter-City
SHP3226,ORD3226,WH008,VEH004,DRV009,RT007,2025-09-16,2025-09-18,2025-09-18,938.05,6999.39,Delivered,Local
SHP3227,ORD3227,WH007,VEH011,DRV016,RT007,2025-01-15,2025-01-22,2025-01-22,877.4,3694.35,Delivered,Inter-City
SHP3228,ORD3228,WH008,VEH011,DRV038,RT018,2024-01-21,2024-01-26,2024-01-25,997.54,2931.35,Delivered,Inter-City
SHP3229,ORD3229,WH003,VEH004,DRV039,RT013,2024-01-01,2024-01-06,2024-01-05,562.34,3702.13,Delivered,Inter-City
SHP3230,ORD3230,WH006,VEH016,DRV033,RT018,2024-05-29,2024-06-05,2024-06-03,787.84,6228.18,Delivered,Inter-City
SHP3231,ORD3231,WH008,VEH014,DRV016,RT002,2025-08-25,2025-08-29,2025-08-29,458.38,2514.79,Returned,Inter-City
SHP3232,ORD3232,WH009,VEH008,DRV028,RT013,2025-02-25,2025-02-26,2025-03-03,502.02,2719.09,Delayed,Inter-City
SHP3233,ORD3233,WH008,VEH017,DRV021,RT011,2024-01-12,2024-01-19,2024-01-19,687.69,2581.6,Delivered,Inter-City
SHP3234,ORD3234,WH006,VEH002,DRV029,RT005,2025-09-07,2025-09-11,2025-09-11,945.43,6966.21,Delivered,Inter-City
SHP3235,ORD3235,WH001,VEH003,DRV002,RT015,2025-09-18,2025-09-20,2025-09-18,186.06,1432.18,Delivered,Local
SHP3236,ORD3236,WH007,VEH012,DRV010,RT015,2025-06-13,2025-06-15,2025-06-14,293.2,1004.39,Delivered,Inter-City
SHP3237,ORD3237,WH006,VEH020,DRV020,RT003,2024-12-25,2024-12-29,2025-01-02,125.46,596.3,Delayed,Inter-City
SHP3238,ORD3238,WH006,VEH007,DRV038,RT018,2025-03-28,2025-03-30,2025-03-29,802.54,3125.4,Delivered,Local
SHP3239,ORD3239,WH002,VEH019,DRV036,RT015,2025-11-17,2025-11-18,2025-11-16,672.9,2573.81,Delivered,Inter-City
SHP3240,ORD3240,WH008,VEH011,DRV046,RT011,2024-07-24,2024-07-30,2024-07-28,807.38,3380.82,Delivered,Inter-City
SHP3241,ORD3241,WH007,VEH011,DRV040,RT016,2024-05-25,2024-05-29,2024-05-27,220.84,1262.16,Delivered,Inter-City
SHP3242,ORD3242,WH006,VEH002,DRV050,RT015,2025-12-15,2025-12-16,2025-12-15,86.66,272.05,Delivered,Inter-City
SHP3243,ORD3243,WH001,VEH014,DRV039,RT014,2025-04-04,2025-04-06,2025-04-07,780.58,4065.55,Delayed,Inter-City
SHP3244,ORD3244,WH006,VEH013,DRV036,RT008,2025-07-20,2025-07-24,2025-07-24,828.8,2568.42,Delivered,Inter-City
SHP3245,ORD3245,WH009,VEH011,DRV015,RT015,2025-08-05,2025-08-12,2025-08-10,772.05,2061.25,Delivered,Local
SHP3246,ORD3246,WH010,VEH006,DRV020,RT003,2024-08-16,2024-08-20,2024-08-20,482.05,971.4,Delivered,Inter-City
SHP3247,ORD3247,WH007,VEH007,DRV037,RT002,2025-06-25,2025-06-28,2025-07-03,219.67,977.09,Delayed,Inter-City
SHP3248,ORD3248,WH005,VEH017,DRV014,RT014,2025-06-12,2025-06-13,2025-06-12,445.83,1423.85,Delivered,Local
SHP3249,ORD3249,WH007,VEH014,DRV022,RT014,2024-02-17,2024-02-21,2024-02-20,483.35,3854.28,Delivered,Inter-City
SHP3250,ORD3250,WH006,VEH019,DRV023,RT015,2024-09-06,2024-09-12,2024-09-15,294.16,2019.5,Delayed,Local
SHP3251,ORD3251,WH006,VEH015,DRV031,RT005,2024-12-28,2024-12-29,2024-12-28,43.9,174.25,Delivered,Inter-City
SHP3252,ORD3252,WH009,VEH020,DRV048,RT017,2025-07-15,2025-07-16,2025-07-16,630.04,4707.45,Delivered,Inter-City
SHP3253,ORD3253,WH006,VEH017,DRV029,RT005,2024-08-04,2024-08-07,2024-08-06,506.33,3309.59,Delivered,Inter-City
SHP3254,ORD3254,WH008,VEH005,DRV003,RT017,2024-01-22,2024-01-24,2024-01-27,941.49,1975.71,Delayed,Inter-City
SHP3255,ORD3255,WH005,VEH003,DRV024,RT002,2025-04-23,2025-04-29,2025-04-28,581.95,1572.23,Delivered,Inter-City
SHP3256,ORD3256,WH007,VEH001,DRV034,RT004,2025-03-14,2025-03-21,2025-03-21,682.13,1833.21,Returned,Inter-City
SHP3257,ORD3257,WH006,VEH012,DRV041,RT013,2025-03-23,2025-03-24,2025-03-24,649.66,1364.21,Delivered,Inter-City
SHP3258,ORD3258,WH005,VEH015,DRV043,RT012,2024-02-16,2024-02-17,2024-02-17,46.22,322.41,In Transit,Inter-City
SHP3259,ORD3259,WH006,VEH018,DRV020,RT002,2025-10-18,2025-10-23,2025-10-21,142.09,818.03,Delivered,Inter-City
SHP3260,ORD3260,WH001,VEH013,DRV037,RT020,2025-11-29,2025-11-30,2025-12-04,313.62,2113.11,Delayed,Inter-City
SHP3261,ORD3261,WH010,VEH008,DRV022,RT014,2025-10-26,2025-10-29,2025-10-27,697.53,5143.45,Delivered,Inter-City
SHP3262,ORD3262,WH009,VEH002,DRV044,RT008,2025-11-02,2025-11-06,2025-11-06,564.61,2495.97,Delivered,Inter-City
SHP3263,ORD3263,WH008,VEH005,DRV011,RT010,2025-01-06,2025-01-09,2025-01-07,916.72,2368.5,Delivered,Inter-City
SHP3264,ORD3264,WH001,VEH017,DRV047,RT008,2024-08-29,2024-09-01,2024-09-01,783.44,5199.5,Delivered,Inter-City
SHP3265,ORD3265,WH003,VEH009,DRV018,RT020,2025-10-07,2025-10-14,2025-10-12,409.94,2547.4,Delivered,Inter-City
SHP3266,ORD3266,WH010,VEH002,DRV050,RT002,2024-02-05,2024-02-08,2024-02-07,215.66,1605.18,Delivered,Inter-City
SHP3267,ORD3267,WH009,VEH001,DRV018,RT018,2025-07-10,2025-07-17,2025-07-15,420.03,2432.73,Delivered,Local
SHP3268,ORD3268,WH006,VEH004,DRV020,RT001,2025-12-04,2025-12-09,2025-12-08,113.94,526.99,Delivered,Local
SHP3269,ORD3269,WH010,VEH019,DRV033,RT015,2024-08-03,2024-08-04,2024-08-03,825.51,6368.36,Delivered,Inter-City
SHP3270,ORD3270,WH009,VEH004,DRV026,RT014,2025-06-30,2025-07-05,2025-07-05,226.76,477.76,Delivered,Inter-City
SHP3271,ORD3271,WH009,VEH010,DRV025,RT020,2024-04-21,2024-04-27,2024-04-27,551.77,2311.37,Delivered,Local
SHP3272,ORD3272,WH002,VEH013,DRV017,RT011,2024-09-24,2024-09-28,2024-09-27,995.35,4198.54,Delivered,Inter-City
SHP3273,ORD3273,WH004,VEH004,DRV010,RT012,2024-08-12,2024-08-16,2024-08-16,131.59,580.92,Delivered,Local
SHP3274,ORD3274,WH009,VEH015,DRV026,RT006,2024-06-14,2024-06-21,2024-06-19,357.88,1785.47,Delivered,Inter-City
SHP3275,ORD3275,WH010,VEH010,DRV032,RT009,2025-01-07,2025-01-08,2025-01-06,64.63,347.99,Delivered,Inter-City
SHP3276,ORD3276,WH009,VEH020,DRV029,RT004,2025-04-22,2025-04-24,2025-04-22,224.37,1469.77,Delivered,Local
SHP3277,ORD3277,WH008,VEH004,DRV028,RT002,2024-10-11,2024-10-13,2024-10-13,385.74,2955.71,Returned,Inter-City
SHP3278,ORD3278,WH002,VEH009,DRV050,RT009,2025-04-03,2025-04-04,2025-04-03,336.3,2384.03,Delivered,Inter-City
SHP3279,ORD3279,WH005,VEH004,DRV024,RT006,2025-03-16,2025-03-19,2025-03-18,968.7,5902.41,Delivered,Local
SHP3280,ORD3280,WH009,VEH005,DRV039,RT014,2025-09-02,2025-09-05,2025-09-03,986.09,3492.44,Delivered,Local
SHP3281,ORD3281,WH010,VEH004,DRV015,RT015,2025-07-25,2025-07-26,2025-07-25,596.96,2931.45,Delivered,Inter-City
SHP3282,ORD3282,WH007,VEH005,DRV002,RT020,2024-07-12,2024-07-19,2024-07-17,808.93,3774.03,Delivered,Inter-City
SHP3283,ORD3283,WH010,VEH013,DRV021,RT006,2024-11-15,2024-11-17,2024-11-17,817.67,4922.95,Returned,Local
SHP3284,ORD3284,WH001,VEH016,DRV019,RT004,2024-11-14,2024-11-18,2024-11-17,845.63,6224.92,Delivered,Inter-City
SHP3285,ORD3285,WH001,VEH006,DRV028,RT004,2024-07-13,2024-07-16,2024-07-16,286.0,1130.64,Delivered,Inter-City
SHP3286,ORD3286,WH006,VEH013,DRV006,RT018,2024-07-21,2024-07-23,2024-07-22,721.27,5039.32,Delivered,Inter-City
SHP3287,ORD3287,WH004,VEH018,DRV017,RT004,2025-12-05,2025-12-08,2025-12-07,77.03,158.17,Delivered,Inter-City
SHP3288,ORD3288,WH006,VEH009,DRV009,RT012,2024-05-24,2024-05-31,2024-05-30,342.57,1441.11,Delivered,Inter-City
SHP3289,ORD3289,WH009,VEH017,DRV041,RT002,2025-06-06,2025-06-09,2025-06-07,877.43,6612.28,Delivered,Inter-City
SHP3290,ORD3290,WH001,VEH015,DRV011,RT016,2024-03-14,2024-03-16,2024-03-15,192.21,738.3,Delivered,Inter-City
SHP3291,ORD3291,WH003,VEH020,DRV014,RT016,2025-06-26,2025-06-27,2025-06-25,784.1,2280.69,Delivered,Local
SHP3292,ORD3292,WH008,VEH006,DRV029,RT008,2024-09-06,2024-09-08,2024-09-07,129.75,607.61,Delivered,Local
SHP3293,ORD3293,WH007,VEH015,DRV019,RT014,2025-09-21,2025-09-24,2025-09-22,794.53,5688.45,Delivered,Inter-City
SHP3294,ORD3294,WH010,VEH010,DRV049,RT013,2025-07-04,2025-07-08,2025-07-06,707.85,4611.91,Delivered,Inter-City
SHP3295,ORD3295,WH010,VEH005,DRV037,RT010,2024-10-01,2024-10-06,2024-10-04,197.91,482.41,Delivered,Inter-City
SHP3296,ORD3296,WH007,VEH016,DRV023,RT016,2024-06-09,2024-06-16,2024-06-14,751.51,3321.46,Delivered,Inter-City
SHP3297,ORD3297,WH009,VEH009,DRV046,RT020,2024-01-05,2024-01-11,2024-01-10,233.76,1377.97,Delivered,Local
SHP3298,ORD3298,WH008,VEH017,DRV014,RT006,2024-02-02,2024-02-04,2024-02-04,399.85,2963.55,Delivered,Inter-City
SHP3299,ORD3299,WH004,VEH004,DRV031,RT015,2025-09-03,2025-09-04,2025-09-03,247.11,555.35,Delivered,Local
SHP3300,ORD3300,WH004,VEH018,DRV044,RT018,2024-08-14,2024-08-16,2024-08-16,106.3,415.99,Delivered,Local
SHP3301,ORD3301,WH002,VEH017,DRV002,RT004,2025-02-11,2025-02-15,2025-02-14,542.85,1122.61,Delivered,Inter-City
SHP3302,ORD3302,WH004,VEH014,DRV009,RT018,2024-02-29,2024-03-07,2024-03-07,871.95,2905.76,Delivered,Inter-City
SHP3303,ORD3303,WH009,VEH020,DRV042,RT012,2024-07-17,2024-07-18,2024-07-18,356.84,2372.76,Delivered,Local
SHP3304,ORD3304,WH004,VEH019,DRV031,RT018,2024-04-06,2024-04-09,2024-04-08,249.84,1712.58,Delivered,Local
SHP3305,ORD3305,WH006,VEH019,DRV006,RT001,2025-11-20,2025-11-24,2025-11-23,17.25,77.99,Delivered,Local
SHP3306,ORD3306,WH003,VEH008,DRV046,RT013,2024-12-27,2024-12-28,2024-12-27,400.19,3082.84,Delivered,Inter-City
SHP3307,ORD3307,WH007,VEH006,DRV010,RT010,2025-05-21,2025-05-26,2025-05-24,607.1,1740.95,Delivered,Local
SHP3308,ORD3308,WH006,VEH004,DRV041,RT018,2025-12-14,2025-12-16,2025-12-15,961.86,2496.79,Delivered,Inter-City
SHP3309,ORD3309,WH004,VEH011,DRV003,RT014,2024-05-08,2024-05-09,2024-05-10,531.72,1169.25,Delayed,Inter-City
SHP3310,ORD3310,WH006,VEH016,DRV040,RT019,2025-05-23,2025-05-29,2025-05-29,397.71,2487.51,Delivered,Inter-City
SHP3311,ORD3311,WH009,VEH003,DRV003,RT019,2025-09-18,2025-09-22,2025-09-20,357.05,2572.03,Delivered,Inter-City
SHP3312,ORD3312,WH007,VEH017,DRV026,RT014,2025-01-18,2025-01-19,2025-01-17,218.35,1160.33,Delivered,Inter-City
SHP3313,ORD3313,WH007,VEH018,DRV044,RT006,2024-04-26,2024-04-29,2024-04-29,445.31,1494.56,Delivered,Inter-City
SHP3314,ORD3314,WH004,VEH002,DRV034,RT015,2024-03-25,2024-03-28,2024-03-28,580.67,1840.76,Delivered,Inter-City
SHP3315,ORD3315,WH001,VEH020,DRV010,RT001,2024-02-23,2024-02-26,2024-02-24,666.64,2041.58,Delivered,Local
SHP3316,ORD3316,WH001,VEH016,DRV001,RT006,2025-10-29,2025-11-01,2025-10-31,288.99,2009.04,Delivered,Inter-City
SHP3317,ORD3317,WH008,VEH020,DRV034,RT018,2025-06-26,2025-07-01,2025-07-01,67.8,204.04,Delivered,Inter-City
SHP3318,ORD3318,WH004,VEH018,DRV008,RT011,2024-06-27,2024-06-29,2024-06-27,785.75,2548.41,Delivered,Inter-City
SHP3319,ORD3319,WH003,VEH019,DRV030,RT006,2024-12-01,2024-12-04,2024-12-04,116.57,647.66,Delivered,Inter-City
SHP3320,ORD3320,WH004,VEH018,DRV044,RT010,2025-05-16,2025-05-23,2025-05-22,295.18,1725.42,Delivered,Inter-City
SHP3321,ORD3321,WH009,VEH018,DRV026,RT010,2025-01-04,2025-01-09,2025-01-08,457.25,1057.47,Delivered,Local
SHP3322,ORD3322,WH008,VEH019,DRV012,RT009,2025-03-14,2025-03-16,2025-03-16,402.78,3190.8,In Transit,Inter-City
SHP3323,ORD3323,WH009,VEH008,DRV031,RT012,2025-01-03,2025-01-09,2025-01-07,368.68,775.12,Delivered,Inter-City
SHP3324,ORD3324,WH006,VEH018,DRV016,RT018,2025-05-19,2025-05-22,2025-05-23,18.54,119.58,Delayed,Local
SHP3325,ORD3325,WH008,VEH002,DRV040,RT019,2024-02-25,2024-03-02,2024-03-02,119.99,808.4,Delivered,Inter-City
SHP3326,ORD3326,WH002,VEH003,DRV015,RT012,2025-08-24,2025-08-30,2025-08-28,7.35,23.21,Delivered,Inter-City
SHP3327,ORD3327,WH004,VEH004,DRV049,RT012,2025-11-20,2025-11-24,2025-11-22,423.42,893.55,Delivered,Inter-City
SHP3328,ORD3328,WH001,VEH003,DRV020,RT013,2024-02-01,2024-02-02,2024-01-31,678.79,5385.45,Delivered,Local
SHP3329,ORD3329,WH004,VEH011,DRV012,RT001,2025-03-21,2025-03-23,2025-03-25,810.41,3484.2,Delayed,Inter-City
SHP3330,ORD3330,WH010,VEH007,DRV005,RT013,2024-10-09,2024-10-11,2024-10-10,401.61,3060.78,Delivered,Local
SHP3331,ORD3331,WH004,VEH004,DRV025,RT004,2024-10-26,2024-10-27,2024-10-25,953.67,2996.25,Delivered,Inter-City
SHP3332,ORD3332,WH001,VEH003,DRV031,RT003,2025-12-08,2025-12-12,2025-12-12,125.47,848.64,Returned,Inter-City
SHP3333,ORD3333,WH005,VEH011,DRV030,RT009,2024-02-17,2024-02-20,2024-02-20,605.7,3525.8,Delivered,Inter-City
SHP3334,ORD3334,WH006,VEH001,DRV036,RT003,2025-09-04,2025-09-10,2025-09-10,10.65,74.34,Delivered,Inter-City
SHP3335,ORD3335,WH006,VEH014,DRV050,RT015,2024-08-26,2024-09-01,2024-08-31,161.51,727.31,Delivered,Inter-City
SHP3336,ORD3336,WH004,VEH012,DRV039,RT012,2024-03-30,2024-04-03,2024-04-02,242.44,749.8,Delivered,Local
SHP3337,ORD3337,WH002,VEH008,DRV042,RT001,2024-06-02,2024-06-08,2024-06-08,807.25,6325.49,Delivered,Inter-City
SHP3338,ORD3338,WH007,VEH016,DRV007,RT002,2025-02-10,2025-02-14,2025-02-13,743.78,1584.41,Delivered,Inter-City
SHP3339,ORD3339,WH005,VEH019,DRV011,RT007,2025-01-10,2025-01-14,2025-01-13,446.58,1110.61,Delivered,Local
SHP3340,ORD3340,WH005,VEH019,DRV003,RT012,2025-04-27,2025-04-28,2025-04-27,340.45,989.67,Delivered,Local
SHP3341,ORD3341,WH008,VEH020,DRV040,RT016,2025-12-11,2025-12-18,2025-12-16,769.59,2292.83,Delivered,Inter-City
SHP3342,ORD3342,WH002,VEH011,DRV034,RT015,2025-06-19,2025-06-24,2025-06-22,910.56,6872.12,Delivered,Local
SHP3343,ORD3343,WH010,VEH004,DRV026,RT018,2024-09-12,2024-09-13,2024-09-12,970.95,3790.09,Delivered,Inter-City
SHP3344,ORD3344,WH002,VEH003,DRV005,RT009,2024-06-15,2024-06-21,2024-06-20,120.43,452.4,Delivered,Inter-City
SHP3345,ORD3345,WH009,VEH010,DRV024,RT010,2025-03-02,2025-03-06,2025-03-06,78.99,476.84,Delivered,Inter-City
SHP3346,ORD3346,WH004,VEH015,DRV005,RT016,2024-09-27,2024-09-28,2024-09-26,891.9,1786.72,Delivered,Local
SHP3347,ORD3347,WH007,VEH013,DRV039,RT011,2024-11-13,2024-11-16,2024-11-17,545.03,2645.31,Delayed,Inter-City
SHP3348,ORD3348,WH001,VEH007,DRV017,RT001,2024-05-05,2024-05-11,2024-05-11,933.47,4125.85,Delivered,Local
SHP3349,ORD3349,WH002,VEH015,DRV002,RT013,2024-04-16,2024-04-18,2024-04-16,877.45,2351.68,Delivered,Local
SHP3350,ORD3350,WH003,VEH015,DRV014,RT018,2024-08-14,2024-08-21,2024-08-21,666.34,3421.05,Delivered,Inter-City
SHP3351,ORD3351,WH002,VEH015,DRV011,RT001,2024-09-07,2024-09-10,2024-09-09,589.2,2442.79,Delivered,Inter-City
SHP3352,ORD3352,WH007,VEH009,DRV001,RT001,2024-03-06,2024-03-11,2024-03-11,667.38,4746.75,Delivered,Inter-City
SHP3353,ORD3353,WH006,VEH010,DRV009,RT013,2024-02-28,2024-03-05,2024-03-04,555.19,4305.83,Delivered,Inter-City
SHP3354,ORD3354,WH005,VEH003,DRV008,RT014,2024-10-13,2024-10-15,2024-10-14,763.49,2317.32,Delivered,Inter-City
SHP3355,ORD3355,WH002,VEH004,DRV017,RT016,2024-11-20,2024-11-23,2024-11-21,398.78,1841.96,Delivered,Inter-City
SHP3356,ORD3356,WH005,VEH017,DRV010,RT005,2024-08-22,2024-08-29,2024-08-29,67.13,305.61,Returned,Inter-City
SHP3357,ORD3357,WH005,VEH005,DRV048,RT003,2024-03-22,2024-03-26,2024-03-24,265.4,618.09,Delivered,Local
SHP3358,ORD3358,WH009,VEH020,DRV023,RT004,2025-10-04,2025-10-10,2025-10-09,615.31,2109.53,Delivered,Inter-City
SHP3359,ORD3359,WH007,VEH013,DRV021,RT005,2024-03-07,2024-03-14,2024-03-13,290.19,1028.06,Delivered,Inter-City
SHP3360,ORD3360,WH004,VEH008,DRV007,RT014,2024-10-03,2024-10-08,2024-10-07,14.5,31.93,Delivered,Local
SHP3361,ORD3361,WH006,VEH010,DRV007,RT004,2025-12-08,2025-12-10,2025-12-10,478.43,3825.75,In Transit,Local
SHP3362,ORD3362,WH002,VEH008,DRV042,RT010,2025-10-18,2025-10-22,2025-10-22,744.12,5014.28,In Transit,Inter-City
SHP3363,ORD3363,WH002,VEH001,DRV032,RT018,2025-09-04,2025-09-11,2025-09-09,50.29,246.48,Delivered,Inter-City
SHP3364,ORD3364,WH007,VEH019,DRV044,RT011,2025-04-08,2025-04-14,2025-04-13,58.25,311.32,Delivered,Inter-City
SHP3365,ORD3365,WH009,VEH008,DRV001,RT009,2024-04-19,2024-04-25,2024-04-23,326.1,2332.27,Delivered,Inter-City
SHP3366,ORD3366,WH005,VEH010,DRV032,RT010,2025-05-25,2025-05-27,2025-05-27,271.13,904.86,Delivered,Inter-City
SHP3367,ORD3367,WH010,VEH016,DRV016,RT014,2025-09-09,2025-09-13,2025-09-13,98.31,448.24,Delivered,Inter-City
SHP3368,ORD3368,WH006,VEH005,DRV024,RT008,2024-03-19,2024-03-25,2024-03-23,486.27,3489.27,Delivered,Inter-City
SHP3369,ORD3369,WH001,VEH009,DRV001,RT019,2024-08-07,2024-08-11,2024-08-11,87.19,565.5,Delivered,Local
SHP3370,ORD3370,WH009,VEH011,DRV040,RT013,2025-07-24,2025-07-29,2025-07-27,450.45,2642.15,Delivered,Local
SHP3371,ORD3371,WH010,VEH012,DRV011,RT019,2024-01-22,2024-01-25,2024-01-23,788.9,6018.13,Delivered,Inter-City
SHP3372,ORD3372,WH001,VEH020,DRV023,RT016,2025-08-07,2025-08-09,2025-08-09,504.68,2616.17,Returned,Inter-City
SHP3373,ORD3373,WH008,VEH005,DRV025,RT013,2025-06-01,2025-06-02,2025-06-01,946.59,6101.78,Delivered,Inter-City
SHP3374,ORD3374,WH010,VEH020,DRV041,RT006,2024-10-21,2024-10-22,2024-10-21,940.21,2415.49,Delivered,Inter-City
SHP3375,ORD3375,WH010,VEH012,DRV018,RT002,2025-12-07,2025-12-13,2025-12-11,922.64,5367.5,Delivered,Inter-City
SHP3376,ORD3376,WH007,VEH006,DRV048,RT016,2025-06-09,2025-06-15,2025-06-15,892.48,5059.01,In Transit,Inter-City
SHP3377,ORD3377,WH009,VEH018,DRV048,RT002,2025-02-07,2025-02-12,2025-02-12,93.58,256.08,Delivered,Inter-City
SHP3378,ORD3378,WH002,VEH015,DRV038,RT011,2025-09-09,2025-09-11,2025-09-11,878.81,2540.75,In Transit,Local
SHP3379,ORD3379,WH003,VEH007,DRV016,RT003,2024-07-08,2024-07-11,2024-07-10,488.62,1378.9,Delivered,Inter-City
SHP3380,ORD3380,WH001,VEH007,DRV034,RT012,2025-03-15,2025-03-16,2025-03-15,178.99,852.52,Delivered,Inter-City
SHP3381,ORD3381,WH002,VEH009,DRV006,RT007,2024-10-12,2024-10-19,2024-10-19,499.32,3120.93,Delivered,Inter-City
SHP3382,ORD3382,WH004,VEH005,DRV013,RT011,2025-10-28,2025-11-01,2025-11-01,701.04,5031.72,Delivered,Inter-City
SHP3383,ORD3383,WH003,VEH004,DRV044,RT010,2024-06-03,2024-06-04,2024-06-02,256.37,566.09,Delivered,Local
SHP3384,ORD3384,WH010,VEH008,DRV031,RT009,2024-04-24,2024-04-27,2024-04-25,510.64,1221.98,Delivered,Local
SHP3385,ORD3385,WH010,VEH010,DRV010,RT011,2024-02-21,2024-02-28,2024-02-26,332.64,1796.07,Delivered,Inter-City
SHP3386,ORD3386,WH006,VEH008,DRV042,RT001,2025-08-11,2025-08-14,2025-08-13,690.64,4444.37,Delivered,Inter-City
SHP3387,ORD3387,WH009,VEH016,DRV032,RT020,2025-12-24,2025-12-29,2025-12-29,398.4,2401.73,Delivered,Inter-City
SHP3388,ORD3388,WH003,VEH016,DRV014,RT015,2025-08-22,2025-08-25,2025-08-24,153.22,785.01,Delivered,Inter-City
SHP3389,ORD3389,WH002,VEH014,DRV044,RT003,2024-05-10,2024-05-15,2024-05-15,89.64,351.72,Delivered,Local
SHP3390,ORD3390,WH002,VEH003,DRV016,RT007,2024-02-21,2024-02-22,2024-02-22,34.23,135.86,In Transit,Local
SHP3391,ORD3391,WH006,VEH002,DRV012,RT009,2025-02-18,2025-02-23,2025-02-22,954.91,6678.37,Delivered,Inter-City
SHP3392,ORD3392,WH005,VEH004,DRV011,RT007,2024-05-22,2024-05-29,2024-05-31,185.45,1323.48,Delayed,Inter-City
SHP3393,ORD3393,WH001,VEH018,DRV031,RT008,2025-06-20,2025-06-27,2025-06-26,887.05,6351.84,Delivered,Local
SHP3394,ORD3394,WH008,VEH002,DRV050,RT019,2024-11-07,2024-11-09,2024-11-07,831.81,2186.8,Delivered,Inter-City
SHP3395,ORD3395,WH008,VEH001,DRV034,RT012,2025-07-29,2025-08-02,2025-07-31,209.08,1193.39,Delivered,Local
SHP3396,ORD3396,WH002,VEH008,DRV008,RT014,2025-07-21,2025-07-23,2025-07-23,378.91,880.78,Delivered,Inter-City
SHP3397,ORD3397,WH001,VEH020,DRV039,RT007,2025-04-02,2025-04-03,2025-04-02,111.18,377.05,Delivered,Inter-City
SHP3398,ORD3398,WH008,VEH018,DRV020,RT009,2025-09-04,2025-09-09,2025-09-07,787.81,5376.4,Delivered,Inter-City
SHP3399,ORD3399,WH009,VEH001,DRV013,RT015,2025-10-15,2025-10-18,2025-10-16,440.48,2837.83,Delivered,Inter-City
SHP3400,ORD3400,WH004,VEH018,DRV008,RT004,2024-08-16,2024-08-23,2024-08-23,448.16,2701.0,Delivered,Local
SHP3401,ORD3401,WH010,VEH009,DRV026,RT006,2024-11-09,2024-11-16,2024-11-15,316.59,692.4,Delivered,Inter-City
SHP3402,ORD3402,WH008,VEH001,DRV001,RT011,2024-08-26,2024-08-29,2024-08-28,651.76,3288.93,Delivered,Inter-City
SHP3403,ORD3403,WH003,VEH007,DRV017,RT018,2024-04-13,2024-04-19,2024-04-19,780.16,1688.74,Delivered,Local
SHP3404,ORD3404,WH009,VEH006,DRV037,RT008,2025-06-13,2025-06-16,2025-06-17,806.94,2273.71,Delayed,Inter-City
SHP3405,ORD3405,WH009,VEH009,DRV032,RT016,2025-08-28,2025-09-02,2025-09-02,961.72,4897.72,Delivered,Inter-City
SHP3406,ORD3406,WH006,VEH008,DRV030,RT003,2025-01-15,2025-01-19,2025-01-18,104.81,765.69,Delivered,Inter-City
SHP3407,ORD3407,WH004,VEH007,DRV048,RT002,2025-04-01,2025-04-08,2025-04-08,384.42,1728.57,Delivered,Local
SHP3408,ORD3408,WH008,VEH002,DRV042,RT013,2024-08-06,2024-08-13,2024-08-13,95.16,517.52,Delivered,Local
SHP3409,ORD3409,WH002,VEH014,DRV045,RT003,2024-04-16,2024-04-21,2024-04-24,340.27,1130.14,Delayed,Inter-City
SHP3410,ORD3410,WH010,VEH008,DRV032,RT007,2024-04-26,2024-05-03,2024-05-03,259.36,607.53,Delivered,Inter-City
SHP3411,ORD3411,WH008,VEH016,DRV040,RT003,2025-04-22,2025-04-23,2025-04-23,488.22,2824.91,Delivered,Inter-City
SHP3412,ORD3412,WH004,VEH001,DRV027,RT004,2025-07-05,2025-07-10,2025-07-10,879.72,6489.64,Delivered,Local
SHP3413,ORD3413,WH005,VEH012,DRV034,RT005,2024-02-16,2024-02-20,2024-02-20,148.16,382.1,In Transit,Inter-City
SHP3414,ORD3414,WH003,VEH009,DRV029,RT010,2024-05-10,2024-05-13,2024-05-12,561.09,4258.71,Delivered,Inter-City
SHP3415,ORD3415,WH004,VEH005,DRV024,RT011,2024-03-03,2024-03-10,2024-03-09,945.3,6623.59,Delivered,Inter-City
SHP3416,ORD3416,WH010,VEH020,DRV002,RT011,2024-08-12,2024-08-16,2024-08-15,626.15,1701.8,Delivered,Inter-City
SHP3417,ORD3417,WH001,VEH015,DRV011,RT002,2025-09-28,2025-10-01,2025-09-30,550.99,3288.64,Delivered,Inter-City
SHP3418,ORD3418,WH010,VEH001,DRV015,RT011,2025-12-13,2025-12-19,2025-12-18,16.12,126.88,Delivered,Local
SHP3419,ORD3419,WH002,VEH019,DRV039,RT014,2025-07-06,2025-07-13,2025-07-11,266.74,1048.55,Delivered,Inter-City
SHP3420,ORD3420,WH006,VEH015,DRV048,RT018,2024-03-22,2024-03-29,2024-03-29,730.5,2616.1,Returned,Local
SHP3421,ORD3421,WH003,VEH002,DRV021,RT009,2024-02-26,2024-03-03,2024-03-02,904.66,7094.77,Delivered,Inter-City
SHP3422,ORD3422,WH006,VEH011,DRV027,RT016,2024-10-14,2024-10-15,2024-10-13,788.13,1805.62,Delivered,Inter-City
SHP3423,ORD3423,WH007,VEH016,DRV021,RT020,2025-09-03,2025-09-09,2025-09-11,40.26,317.48,Delayed,Inter-City
